Party,Item Code,Location,Unit,Price
DT0072,100000988,,PCS,1.25
DT0072,100000988,,OUT,6.99
DT0072,100000990,,PCS,4.25
DT0072,100000992,,PCS,9.25
DT0072,100000994,,PCS,6.49
DT0072,100000996,,PCS,6.49
DT0072,100001025,,PCS,4.75
DT0072,100001025,,OUT,11.49
DT0072,100001026,,PCS,14.99
DT0072,100001030,,PCS,42.49
DT0072,100001041,,PCS,2.99
DT0072,100001042,,PCS,18.99
DT0072,100001043,,PCS,19.75
DT0072,100001044,,PCS,17.25
DT0072,100001045,,PCS,16.25
DT0072,100001046,,PCS,14.99
DT0072,100001047,,PCS,16.25
DT0072,100001048,,PCS,13.99
DT0072,100001050,,PCS,6.49
DT0072,100001051,,PCS,4.75
DT0072,100001052,,PCS,3.49
DT0072,100001056,,PCS,3.49
DT0072,100001057,,PCS,6.99
DT0072,100001058,,PCS,10.49
DT0072,100001061,,PCS,5.75
DT0072,100001061,,OUT,20.75
DT0072,100001062,,PCS,4.75
DT0072,100001066,,PCS,4.49
DT0072,100001067,,PCS,6.49
DT0072,100001068,,PCS,16.25
DT0072,100001069,,PCS,8.75
DT0072,100001070,,PCS,9.99
DT0072,100001071,,PCS,4.25
DT0072,100001071,,OUT,17.25
DT0072,100001072,,PCS,4.99
DT0072,100001077,,PCS,15.75
DT0072,100001079,,PCS,1.25
DT0072,100001079,,OUT,8.25
DT0072,100001080,,PCS,1.75
DT0072,100001080,,OUT,7.49
DT0072,100001083,,PCS,6.49
DT0072,100001084,,PCS,4.49
DT0072,100001086,,PCS,5.75
DT0072,100001107,,PCS,1.49
DT0072,100001112,,PCS,125.49
DT0072,100001118,,PCS,125.49
DT0072,100001190,,PCS,8.99
DT0072,100001191,,PCS,10.99
DT0072,100001193,,PCS,5.49
DT0072,100001194,,PCS,6.99
DT0072,100001195,,PCS,5.75
DT0072,100001196,,PCS,6.75
DT0072,100001197,,PCS,7.99
DT0072,100001198,,PCS,6.49
DT0072,100001199,,PCS,7.99
DT0072,100001200,,PCS,6.49
DT0072,100001201,,PCS,3.49
DT0072,100001202,,PCS,6.75
DT0072,100001207,,PCS,6.49
DT0072,100001213,,PCS,5.25
DT0072,100001215,,PCS,6.75
DT0072,100001216,,PCS,5.75
DT0072,100001217,,PCS,5.49
DT0072,100001218,,PCS,6.75
DT0072,100001219,,PCS,3.49
DT0072,100001219,,PKT,8.75
DT0072,100001219,,BNDL,11.99
DT0072,100001221,,PCS,10.99
DT0072,100001223,,PCS,4.49
DT0072,100001224,,PCS,4.49
DT0072,100001225,,PCS,5.49
DT0072,100001228,,PCS,6.49
DT0072,100001239,,PCS,22.99
DT0072,100001244,,PCS,6.25
DT0072,100001247,,PCS,22.99
DT0072,100001250,,PCS,9.25
DT0072,100001250,,BNDL,20.75
DT0072,100001251,,PCS,11.49
DT0072,100001251,,OUT,25.49
DT0072,100001252,,PCS,31.25
DT0072,100001253,,PCS,13.25
DT0072,100001254,,PCS,9.99
DT0072,100001255,,PCS,10.99
DT0072,100001256,,PCS,13.99
DT0072,100001257,,PCS,16.25
DT0072,100001258,,PCS,31.25
DT0072,100001259,,PCS,7.49
DT0072,100001260,,PCS,10.25
DT0072,100001261,,PCS,10.25
DT0072,100001262,,PCS,19.75
DT0072,100001263,,PCS,14.99
DT0072,100001264,,PCS,12.75
DT0072,100001265,,PCS,13.99
DT0072,100001266,,PCS,10.49
DT0072,100001267,,PCS,9.99
DT0072,100001268,,PCS,10.49
DT0072,100001269,,PCS,20.75
DT0072,100001273,,PCS,12.25
DT0072,100001274,,PCS,6.99
DT0072,100001275,,PCS,21.99
DT0072,100001276,,PCS,9.99
DT0072,100001277,,PCS,10.49
DT0072,100001279,,PCS,9.25
DT0072,100001280,,PCS,10.49
DT0072,100001284,,PCS,14.99
DT0072,100001285,,PCS,13.99
DT0072,100001293,,PCS,8.75
DT0072,100001293,,OUT,16.25
DT0072,100001294,,PCS,8.75
DT0072,100001294,,OUT,16.25
DT0072,100001295,,PCS,8.75
DT0072,100001296,,PCS,12.75
DT0072,100001296,,OUT,21.99
DT0072,100001304,,PCS,18.99
DT0072,100001305,,PCS,9.99
DT0072,100001306,,PCS,15.25
DT0072,100001307,,PCS,10.99
DT0072,100001308,,PCS,9.25
DT0072,100001309,,PCS,10.49
DT0072,100001310,,PCS,14.99
